diff_id,language,anchor,synonym,disjoint,kind,bleu_syn,bleu_dis,bleu_delta,rougeL_syn,rougeL_dis,rougeL_delta,chrf_syn,chrf_dis,chrf_delta,meteor_syn,meteor_dis,meteor_delta,bertscore_syn,bertscore_dis,bertscore_delta,entail_syn,entail_dis,entail_delta,signed_syn,signed_dis,signed_delta
12518,cpp,tests,checks,configs,infrastructure,0.7506238537503396,0.7506238537503396,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8371821227797756,0.8292524859643079,0.007929636815467656,0.8819444444444444,0.8819444444444444,0.0,0.9841766357421875,0.9719643592834473,0.012212276458740234,0.9949560761451721,0.007648714352399111,0.987307361792773,0.9940683718887158,-0.831455938052386,1.8255243099411018
12541,cpp,classes,types,modules,close_entity,0.8003203203845001,0.8003203203845001,0.0,0.9,0.9,0.0,0.8866643023339775,0.8836052339250052,0.0030590684089722986,0.9319727891156462,0.9319727891156462,0.0,0.9941966533660889,0.9917393326759338,0.0024573206901550293,0.9089151620864868,0.014919011853635311,0.8939961502328515,0.8838403280824423,-0.8985116193071008,1.782351947389543
13295,cpp,argument,parameter,keyword,close_entity,0.6606328636027612,0.6606328636027612,0.0,0.8000000000000002,0.8000000000000002,0.0,0.6574553203342106,0.6351372467172015,0.022318073617009104,0.7937500000000002,0.7937500000000002,0.0,0.9690682291984558,0.9709134697914124,-0.001845240592956543,0.9896182417869568,0.019859852269291878,0.9697583895176649,0.9856212334707379,-0.465916333720088,1.451537567190826
13505,cpp,function,method,variable,close_entity,0.7016879391277372,0.7016879391277372,0.0,0.8571428571428571,0.8571428571428571,0.0,0.7655231117079133,0.7546255269383461,0.010897584769567259,0.9054545454545455,0.9054545454545455,0.0,0.9793442487716675,0.9796225428581238,-0.00027829408645629883,0.003296602051705122,0.0007646516314707696,0.0025319504202343524,-0.9506474253721535,-0.9566715523251332,0.006024126952979714
14324,cpp,test,check,config,infrastructure,0.8282477531331043,0.8282477531331043,0.0,0.9375,0.9375,0.0,0.8876391846069639,0.8819118377300987,0.005727346876865158,0.9402573529411764,0.9402573529411764,0.0,0.987488865852356,0.9826939702033997,0.004794895648956299,0.9052653908729553,0.05687137320637703,0.8483940176665783,0.9009840809740126,-0.5559562854468822,1.4569403664208949
14381,cpp,function,method,variable,close_entity,0.791066507175436,0.791066507175436,0.0,0.9166666666666666,0.9166666666666666,0.0,0.8213454399212599,0.8125564897206509,0.008788950200608991,0.920940170940171,0.920940170940171,0.0,0.9933952689170837,0.9869426488876343,0.006452620029449463,0.5440578460693359,0.0018895360408350825,0.5421683100285009,0.3241542726755142,-0.8997193482937291,1.2238736209692433
15505,cpp,function,method,variable,close_entity,0.7611606003349888,0.7611606003349888,0.0,0.9090909090909091,0.9090909090909091,0.0,0.8306467150775076,0.8222383384782487,0.008408376599258971,0.920940170940171,0.920940170940171,0.0,0.9935668706893921,0.9870069622993469,0.006559908390045166,0.9384586811065674,0.027690382674336433,0.910768298432231,0.9323116685263813,-0.0557073038071394,0.9880189723335207
15505,cpp,warning,alert,error,diagnostic,0.7611606003349888,0.7611606003349888,0.0,0.9090909090909091,0.9090909090909091,0.0,0.8478733158609701,0.8451230399500221,0.002750275910948008,0.920940170940171,0.920940170940171,0.0,0.9926013946533203,0.991195797920227,0.0014055967330932617,0.9573258757591248,0.8899528384208679,0.06737303733825684,0.9554607906611636,0.8874847132246941,0.0679760774364695
15695,cpp,error,exception,warning,diagnostic,0.7071067811865478,0.7071067811865478,0.0,0.875,0.875,0.0,0.8370416647514313,0.8218474620456806,0.01519420270575067,0.864795918367347,0.864795918367347,0.0,0.9854230880737305,0.9753411412239075,0.010081946849822998,0.9926747679710388,0.6778119206428528,0.31486284732818604,0.9909516077023,0.6636152798309922,0.32733632787130773
15777,cpp,functions,methods,variables,close_entity,0.8153551038173119,0.8153551038173119,0.0,0.9,0.9,0.0,0.8213454399212599,0.8125564897206509,0.008788950200608991,0.9363888888888889,0.9363888888888889,0.0,0.9947121143341064,0.9870662093162537,0.007645905017852783,0.9562482237815857,0.03529560565948486,0.9209526181221008,0.9459629058837891,-0.3060266077518463,1.2519895136356354
15930,cpp,functions,methods,variables,close_entity,0.8931539818068699,0.8931539818068699,0.0,0.9090909090909091,0.9090909090909091,0.0,0.8889024822095444,0.8818708134345542,0.007031668774990174,0.9086363636363638,0.9086363636363638,0.0,0.9958372116088867,0.988758385181427,0.007078826427459717,0.9524884819984436,0.03277909755706787,0.9197093844413757,0.946385390125215,-0.14927592873573303,1.095661318860948
16727,cpp,class,type,module,close_entity,0.865603055254171,0.865603055254171,0.0,0.9285714285714286,0.9285714285714286,0.0,0.9050280843535999,0.9024476215869377,0.0025804627666622393,0.9402573529411764,0.9402573529411764,0.0,0.9899261593818665,0.9934523701667786,-0.0035262107849121094,0.8958074450492859,0.034735675901174545,0.8610717691481113,0.817200742661953,-0.8934913910925388,1.7106921337544918
16815,cpp,error,exception,warning,diagnostic,0.7348889200874659,0.7348889200874659,0.0,0.875,0.875,0.0,0.8765603560090198,0.8653271611099691,0.011233194899050725,0.9139118457300276,0.9139118457300276,0.0,0.989348292350769,0.9926598072052002,-0.0033115148544311523,0.7251600027084351,0.5888798832893372,0.1362801194190979,0.7005962263792753,0.5349173955619335,0.1656788308173418
18742,cpp,error,exception,warning,diagnostic,0.8371170098777919,0.8371170098777919,0.0,0.9230769230769231,0.9230769230769231,0.0,0.8963104331716093,0.8869898420990678,0.009320591072541462,0.9363888888888889,0.9363888888888889,0.0,0.9942971467971802,0.9952895641326904,-0.000992417335510254,0.9878849387168884,0.9628897905349731,0.024995148181915283,0.9853731312323362,0.9612231849459931,0.024149946286343038
18767,cpp,functions,methods,variables,close_entity,0.8801117367933934,0.8801117367933934,0.0,0.9,0.9,0.0,0.8308616550724307,0.8207383488393815,0.010123306233049245,0.8993827160493828,0.8993827160493828,0.0,0.9923064112663269,0.9882848858833313,0.0040215253829956055,0.976585865020752,0.10111936926841736,0.8754664957523346,0.9740446801297367,-0.556105226278305,1.5301499064080417
19063,cpp,error,exception,warning,diagnostic,0.7071067811865478,0.7071067811865478,0.0,0.9,0.9,0.0,0.8059642828031646,0.7875283867580579,0.018435896045106648,0.8950617283950617,0.8950617283950617,0.0,0.9832369089126587,0.97990483045578,0.003332078456878662,0.9648691415786743,0.9128760695457458,0.05199307203292847,0.943741412833333,0.9084948101080954,0.03524660272523761
20204,cpp,method,function,attribute,close_entity,0.6434588841607617,0.6434588841607617,0.0,0.75,0.75,0.0,0.6750830991283864,0.6701309687514048,0.004952130376981612,0.8412698412698414,0.8412698412698414,0.0,0.9819837212562561,0.9626653790473938,0.019318342208862305,0.31952381134033203,0.0050127338618040085,0.314511077478528,-0.28996264934539795,-0.945755498483777,0.6557928491383791
20290,cpp,functions,methods,variables,close_entity,0.5946035575013604,0.5946035575013604,0.0,0.8571428571428571,0.8571428571428571,0.0,0.7860930283912356,0.7759375421320381,0.010155486259197488,0.864795918367347,0.864795918367347,0.0,0.982927680015564,0.9784265756607056,0.0045011043548583984,0.9588209986686707,0.0009448857745155692,0.9578761128941551,0.9502558037638664,-0.9603665141621605,1.9106223179260269
20349,cpp,test,check,config,infrastructure,0.4111336169005198,0.4111336169005198,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8139593522978263,0.8050916637343073,0.00886768856351905,0.8412698412698414,0.8412698412698414,0.0,0.9626954793930054,0.9686722159385681,-0.005976736545562744,0.9778562188148499,0.02658977173268795,0.9512664470821619,0.9758374409284443,-0.8714661989361048,1.847303639864549
20812,cpp,parameter,argument,constant,close_entity,0.537284965911771,0.537284965911771,0.0,0.8333333333333334,0.8333333333333334,0.0,0.7160877530042662,0.6943828056076957,0.021704947396570473,0.8066666666666668,0.8066666666666668,0.0,0.9814468622207642,0.9593467116355896,0.02210015058517456,0.6879939436912537,0.04217470809817314,0.6458192355930805,0.41651371121406555,-0.8838772065937519,1.3003909178078175
20829,cpp,function,method,variable,close_entity,0.3799178428257963,0.3799178428257963,0.0,0.8333333333333334,0.8333333333333334,0.0,0.6811473486024768,0.667629300430861,0.013518048171615837,0.8066666666666668,0.8066666666666668,0.0,0.9907610416412354,0.9764112234115601,0.014349818229675293,0.9771683216094971,0.10768973082304001,0.8694785907864571,0.9696166883222759,-0.645830936729908,1.6154476250521839
21522,cpp,method,function,attribute,close_entity,0.7825422900366438,0.7825422900366438,0.0,0.875,0.875,0.0,0.8266217832755516,0.8265550703277323,6.671294781923631e-05,0.8950617283950617,0.8950617283950617,0.0,0.992215096950531,0.9864853620529175,0.005729734897613525,0.6971690058708191,0.034421928226947784,0.6627470776438713,0.6258300244808197,-0.46780257672071457,1.0936326012015343
22549,cpp,function,method,variable,close_entity,0.7825422900366438,0.7825422900366438,0.0,0.9166666666666666,0.9166666666666666,0.0,0.8276558903436104,0.8191242267598046,0.00853166358380586,0.9268808114961962,0.9268808114961962,0.0,0.9967166781425476,0.9929099082946777,0.003806769847869873,0.947353720664978,0.03977043181657791,0.9075832888484001,0.9420296158641577,-0.29819535464048386,1.2402249705046415
22549,cpp,tests,checks,configs,infrastructure,0.855526185871245,0.855526185871245,0.0,0.9166666666666666,0.9166666666666666,0.0,0.8856714604260474,0.8798539872903877,0.005817473135659723,0.9268808114961962,0.9268808114961962,0.0,0.9869660139083862,0.9789953231811523,0.007970690727233887,0.9919067621231079,0.11992861330509186,0.871978148818016,0.9897639176342636,-0.5277984589338303,1.517562376568094
22838,cpp,warning,alert,error,diagnostic,0.5000000000000001,0.5000000000000001,0.0,0.875,0.875,0.0,0.7604867414966034,0.7562779797066953,0.004208761789908144,0.864795918367347,0.864795918367347,0.0,0.9903995990753174,0.9899470806121826,0.0004525184631347656,0.9969467520713806,0.9821642637252808,0.014782488346099854,0.9964090127614327,0.9796438138000667,0.016765198961365968
22999,cpp,errors,exceptions,warnings,diagnostic,0.8408964152537145,0.8408964152537145,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8295129505380382,0.8084864926194597,0.02102645791857849,0.8737244897959183,0.8737244897959183,0.0,0.9863513708114624,0.9891349077224731,-0.002783536911010742,0.8916721343994141,0.24818605184555054,0.6434860825538635,0.8726562783122063,0.16012563556432724,0.712530642747879
23647,cpp,input,entry,output,directional,0.9253911813809742,0.9253911813809742,0.0,0.9166666666666666,0.9166666666666666,0.0,0.8968991374312942,0.9070983415930375,-0.010199204161743247,0.9228098290598291,0.9228098290598291,0.0,0.9830363988876343,0.9873028993606567,-0.004266500473022461,0.9042263031005859,0.14342744648456573,0.7607988566160202,0.8602005839347839,-0.6886157840490341,1.548816367983818
23691,cpp,log,trace,output,infrastructure,0.6434588841607617,0.6434588841607617,0.0,0.8571428571428571,0.8571428571428571,0.0,0.7916191083235903,0.791465317873293,0.00015379045029728644,0.8412698412698414,0.8412698412698414,0.0,0.9810289144515991,0.9819162487983704,-0.0008873343467712402,0.6311690807342529,0.4656359553337097,0.1655331254005432,0.40360622107982635,0.033682823181152344,0.369923397898674
24154,cpp,tests,checks,configs,infrastructure,0.82651681837938,0.82651681837938,0.0,0.9090909090909091,0.9090909090909091,0.0,0.8846544048687519,0.878636258411222,0.00601814645752996,0.9139118457300276,0.9139118457300276,0.0,0.9794051647186279,0.9707587361335754,0.00864642858505249,0.9932562112808228,0.03907771408557892,0.9541784971952438,0.9916299520991743,-0.8768064826726913,1.8684364347718656
24250,cpp,import,include,export,directional,0.4111336169005198,0.4111336169005198,0.0,0.8571428571428571,0.8571428571428571,0.0,0.7875612485327705,0.8742437764883584,-0.08668252795558784,0.8412698412698414,0.7301587301587302,0.11111111111111116,0.9638628363609314,0.9669039249420166,-0.003041088581085205,0.8324422836303711,0.014849035069346428,0.8175932485610247,0.7019698768854141,-0.9326336700469255,1.6346035469323397
24670,cpp,log,trace,output,infrastructure,0.5946035575013604,0.5946035575013604,0.0,0.875,0.875,0.0,0.8540470322465807,0.8496976445039782,0.004349387742602517,0.864795918367347,0.864795918367347,0.0,0.9875624775886536,0.9868587255477905,0.0007037520408630371,0.5525696873664856,0.2798297107219696,0.272739976644516,0.16658872365951538,-0.2590942680835724,0.42568299174308777
25123,cpp,test,check,config,infrastructure,0.8408964152537145,0.8408964152537145,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8895617578356666,0.8805032989974926,0.009058458838174022,0.8737244897959183,0.8737244897959183,0.0,0.9879460334777832,0.9776453375816345,0.010300695896148682,0.9679697751998901,0.20644663274288177,0.7615231424570084,0.9663804252631962,0.1816889401525259,0.7846914851106703
26407,cpp,test,check,config,infrastructure,0.9025139799587889,0.9025139799587889,0.0,0.9583333333333334,0.9583333333333334,0.0,0.9214357281999821,0.9173105274469749,0.004125200753007152,0.9640897511267882,0.9640897511267882,0.0,0.9933024644851685,0.9898747801780701,0.0034276843070983887,0.9457465410232544,0.026231680065393448,0.919514860957861,0.941072300542146,0.0017975680530071259,0.9392747324891388
26479,cpp,arguments,parameters,keywords,close_entity,0.7419446627365011,0.7419446627365011,0.0,0.9090909090909091,0.9090909090909091,0.0,0.8386484253228015,0.8307257977298886,0.007922627592912845,0.9054545454545455,0.9054545454545455,0.0,0.99521803855896,0.9885978698730469,0.006620168685913086,0.9880764484405518,0.035526640713214874,0.9525498077273369,0.9874213240691461,-0.3835273012518883,1.3709486253210343
26872,cpp,comments,notes,commands,infrastructure,0.6606328636027612,0.6606328636027612,0.0,0.8571428571428571,0.8571428571428571,0.0,0.7791586409754995,0.8589513726227461,-0.07979273164724665,0.8819444444444444,0.8819444444444444,0.0,0.9765803813934326,0.953420102596283,0.023160278797149658,0.4608945846557617,0.05682523921132088,0.40406934544444084,0.061438292264938354,-0.6489787511527538,0.7104170434176922
27213,cpp,warning,alert,error,diagnostic,0.8408964152537145,0.8408964152537145,0.0,0.8000000000000002,0.8000000000000002,0.0,0.8254002822893036,0.8210824834412498,0.004317798848053833,0.8737244897959183,0.8737244897959183,0.0,0.9903630018234253,0.9903033971786499,5.9604644775390625e-05,0.973706066608429,0.7528710961341858,0.22083497047424316,0.969959388487041,0.7215661406517029,0.24839324783533812
27564,cpp,methods,functions,attributes,close_entity,0.8633400213704508,0.8633400213704508,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8714360865432496,0.8682135129310194,0.0032225736122301063,0.8880208333333333,0.8880208333333333,0.0,0.9941772222518921,0.9885896444320679,0.005587577819824219,0.9386505484580994,0.06817521154880524,0.8704753369092941,0.9341638432815671,-0.20081548392772675,1.1349793272092938
28054,cpp,error,exception,warning,diagnostic,0.8003203203845001,0.8003203203845001,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8648576591146815,0.852470174597346,0.012387484517335512,0.9319727891156462,0.9319727891156462,0.0,0.9920048713684082,0.993252694606781,-0.0012478232383728027,0.9400461316108704,0.5424708127975464,0.397575318813324,0.9315308630466461,0.5353698786348104,0.39616098441183567
28246,cpp,import,include,export,directional,0.5000000000000001,0.5000000000000001,0.0,0.8333333333333334,0.8333333333333334,0.0,0.7815207769836321,0.8706212142744651,-0.08910043729083306,0.864795918367347,0.864795918367347,0.0,0.9645540714263916,0.9764292240142822,-0.011875152587890625,0.6400057077407837,0.00045992908417247236,0.6395457786566112,0.33177444338798523,-0.9953560036665294,1.3271304470545147
28525,cpp,warning,alert,error,diagnostic,0.3799178428257963,0.3799178428257963,0.0,0.8333333333333334,0.8333333333333334,0.0,0.6431715966704317,0.6371329039383794,0.006038692732052264,0.8066666666666668,0.8066666666666668,0.0,0.9823968410491943,0.9793391227722168,0.003057718276977539,0.9971008896827698,0.9023523926734924,0.09474849700927734,0.9966404922597576,0.8584715910255909,0.1381689012341667
28635,cpp,test,check,config,infrastructure,0.537284965911771,0.537284965911771,0.0,0.75,0.75,0.0,0.7828445377796353,0.7694346269561134,0.013409910823521831,0.8066666666666668,0.8066666666666668,0.0,0.9863312840461731,0.9699143171310425,0.016416966915130615,0.918914794921875,0.08221122622489929,0.8367035686969757,0.8990378212183714,-0.5192973911762238,1.4183352123945951
28981,cpp,warning,alert,error,diagnostic,0.5000000000000001,0.5000000000000001,0.0,0.8571428571428571,0.8571428571428571,0.0,0.7989903816651516,0.7954138404179875,0.003576541247164111,0.864795918367347,0.864795918367347,0.0,0.9906494617462158,0.9906250238418579,2.4437904357910156e-05,0.9800654053688049,0.9718933701515198,0.008172035217285156,0.9738626922480762,0.9673720812425017,0.006490611005574465
29188,cpp,comments,notes,commands,infrastructure,0.6580370064762461,0.6580370064762461,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8141094434081466,0.8810100906880912,-0.0669006472799446,0.8950617283950617,0.8950617283950617,0.0,0.9858652949333191,0.9737966060638428,0.012068688869476318,0.9017601013183594,0.1672220379114151,0.7345380634069443,0.8672657050192356,-0.35337553918361664,1.2206412442028522
