diff_id,language,anchor,synonym,antonym,gold_word_count,bertscore_syn,bertscore_ant,bertscore_delta
4034,cs,added,inserted,removed,12,0.9792044758796692,0.9771984815597534,0.0020059943199157715
4252,cs,add,insert,remove,15,0.9837321639060974,0.9860684275627136,-0.002336263656616211
5020,cs,add,insert,remove,13,0.9993919730186462,0.9994941353797913,-0.00010216236114501953
5431,cs,include,contain,exclude,9,0.9863908290863037,0.9809131026268005,0.005477726459503174
5857,cs,add,insert,remove,18,0.9965832233428955,0.9949867129325867,0.0015965104103088379
6208,cs,add,insert,remove,21,0.9791977405548096,0.9804500341415405,-0.001252293586730957
7248,cs,add,insert,remove,11,0.986386775970459,0.987525224685669,-0.001138448715209961
7766,cs,add,insert,remove,9,0.9997797608375549,0.9998151063919067,-3.534555435180664e-05
8050,cs,remove,delete,insert,11,0.987453818321228,0.9770784378051758,0.010375380516052246
8262,cs,added,inserted,removed,10,0.9826117157936096,0.9886504411697388,-0.00603872537612915
8374,cs,added,inserted,removed,9,0.9741297364234924,0.9716407060623169,0.002489030361175537
8735,cs,add,insert,remove,11,0.9900376796722412,0.9879440665245056,0.0020936131477355957
8878,cs,allow,permit,forbid,10,0.9792070984840393,0.9855257868766785,-0.00631868839263916
9927,cs,add,insert,remove,12,0.9994450807571411,0.9993807673454285,6.431341171264648e-05
10601,cs,added,inserted,removed,11,0.9840521812438965,0.9919443726539612,-0.007892191410064697
10601,cs,open,unlock,close,11,0.9699124097824097,0.9732931852340698,-0.0033807754516601562
11254,cs,added,inserted,removed,10,0.9811819195747375,0.9912136793136597,-0.01003175973892212
11402,cs,added,inserted,removed,9,0.9784775972366333,0.9944034814834595,-0.015925884246826172
11402,cs,allowed,permitted,forbade,9,0.9908198118209839,0.9657697081565857,0.025050103664398193
11411,cs,add,insert,remove,9,0.9972289800643921,0.9987403154373169,-0.0015113353729248047
11883,cs,added,inserted,removed,14,0.9860023856163025,0.9887405633926392,-0.00273817777633667
11990,cs,added,inserted,removed,22,0.9848889708518982,0.9935426712036133,-0.008653700351715088
12597,cs,creating,building,destroying,10,0.9885070323944092,0.9723800420761108,0.01612699031829834
12622,cs,added,inserted,removed,17,0.9911512732505798,0.9951558113098145,-0.004004538059234619
12708,cs,add,insert,remove,12,0.9920393228530884,0.9881044626235962,0.0039348602294921875
12749,cs,add,insert,remove,11,0.9994534254074097,0.9994000792503357,5.334615707397461e-05
15362,cs,add,insert,remove,15,0.9960857629776001,0.9939796328544617,0.0021061301231384277
16048,cs,add,insert,remove,11,0.9904496073722839,0.9845963716506958,0.005853235721588135
16048,cs,remove,delete,insert,11,0.9937487244606018,0.9878696203231812,0.005879104137420654
16117,cs,added,inserted,removed,12,0.9773709774017334,0.9856349229812622,-0.008263945579528809
16341,cs,added,inserted,removed,11,0.9909076690673828,0.974496066570282,0.01641160249710083
16341,cs,allows,permits,forbids,11,0.994256317615509,0.9880236983299255,0.006232619285583496
16366,cs,create,build,destroy,13,0.9994739890098572,0.9993901252746582,8.386373519897461e-05
16542,cs,added,inserted,removed,19,0.9803082346916199,0.9806950092315674,-0.00038677453994750977
16542,cs,open,unlock,close,19,0.9901158809661865,0.9932342767715454,-0.0031183958053588867
17126,cs,add,insert,remove,9,0.9974066019058228,0.9982556104660034,-0.0008490085601806641
17339,cs,removed,deleted,inserted,20,0.9994357228279114,0.9993120431900024,0.00012367963790893555
17461,cs,add,insert,remove,9,0.9983111619949341,0.9987252950668335,-0.00041413307189941406
18093,cs,adding,inserting,removing,12,0.9898728132247925,0.9828811287879944,0.006991684436798096
18370,cs,added,inserted,removed,11,0.9757174849510193,0.9840928316116333,-0.008375346660614014
18514,cs,adding,inserting,removing,14,0.9850066304206848,0.9756569266319275,0.009349703788757324
18609,cs,disable,block,enable,13,0.9997025728225708,0.9998072385787964,-0.00010466575622558594
19565,cs,added,inserted,removed,12,0.9814315438270569,0.9899032711982727,-0.00847172737121582
20882,cs,added,inserted,removed,11,0.9718801975250244,0.9761897325515747,-0.004309535026550293
21208,cs,added,inserted,removed,17,0.9824846982955933,0.9988377094268799,-0.01635301113128662
21208,cs,allow,permit,forbid,17,0.9894415736198425,0.988888144493103,0.000553429126739502
21342,cs,remove,delete,insert,10,0.9945907592773438,0.9801827073097229,0.01440805196762085
21655,cs,remove,delete,insert,9,0.9954395294189453,0.9835822582244873,0.011857271194458008
23109,cs,allow,permit,forbid,10,0.9737759828567505,0.9793515205383301,-0.00557553768157959
23216,cs,add,insert,remove,10,0.9939230680465698,0.9925459623336792,0.001377105712890625
23725,cs,add,insert,remove,12,0.9994403123855591,0.9891172051429749,0.010323107242584229
23725,cs,showing,displaying,hiding,12,0.972285270690918,0.964313805103302,0.007971465587615967
25140,cs,add,insert,remove,16,0.9963039755821228,0.9966368079185486,-0.00033283233642578125
25609,cs,added,inserted,removed,15,0.9568572640419006,0.9804452657699585,-0.02358800172805786
25682,cs,added,inserted,removed,13,0.9829394221305847,0.9993370771408081,-0.01639765501022339
26021,cs,remove,delete,insert,9,0.9992926120758057,0.9994252920150757,-0.00013267993927001953
26269,cs,remove,delete,insert,9,0.9944469928741455,0.9853460192680359,0.00910097360610962
26329,cs,added,inserted,removed,12,0.976861298084259,0.9731345176696777,0.003726780414581299
26473,cs,creating,building,destroying,14,0.9957107901573181,0.9893550276756287,0.006355762481689453
26624,cs,added,inserted,removed,16,0.9973139762878418,0.9969775080680847,0.0003364682197570801
26624,cs,remove,delete,insert,16,0.998894453048706,0.9958125948905945,0.0030818581581115723
26739,cs,add,insert,remove,12,0.9994895458221436,0.9978237748146057,0.0016657710075378418
26739,cs,removing,deleting,inserting,12,0.9947336912155151,0.9909617900848389,0.0037719011306762695
27284,cs,add,insert,remove,9,0.9809150695800781,0.9876258969306946,-0.006710827350616455
27306,cs,allow,permit,forbid,16,0.9847409725189209,0.9892320036888123,-0.004491031169891357
27469,cs,add,insert,remove,10,0.9997166395187378,0.9997458457946777,-2.9206275939941406e-05
27649,cs,add,insert,remove,12,0.9933536052703857,0.993850588798523,-0.000496983528137207
27882,cs,add,insert,remove,11,0.9994717836380005,0.9992659091949463,0.00020587444305419922
27924,cs,remove,delete,insert,11,0.9996309876441956,0.9995906352996826,4.035234451293945e-05
28473,cs,disable,block,enable,12,0.998863160610199,0.999274730682373,-0.00041157007217407227
28513,cs,added,inserted,removed,9,0.9797742366790771,0.9836873412132263,-0.00391310453414917
28520,cs,removed,deleted,inserted,10,0.9757217764854431,0.9768327474594116,-0.0011109709739685059
28544,cs,add,insert,remove,13,0.9855467081069946,0.9859991669654846,-0.00045245885848999023
28601,cs,add,insert,remove,10,0.9988911747932434,0.9987256526947021,0.00016552209854125977
28817,cs,add,insert,remove,11,0.9950428605079651,0.9948327541351318,0.00021010637283325195
29189,cs,remove,delete,insert,23,0.9962457418441772,0.9917595386505127,0.004486203193664551
29766,cs,creating,building,destroying,10,0.9817089438438416,0.9595447182655334,0.022164225578308105
30017,cs,add,insert,remove,9,0.9963659048080444,0.9963964223861694,-3.0517578125e-05
30271,cs,adding,inserting,removing,9,0.9836114048957825,0.9725024700164795,0.011108934879302979
30289,cs,added,inserted,removed,9,0.9798689484596252,0.9986206889152527,-0.01875174045562744
31754,cs,added,inserted,removed,15,0.9816117882728577,0.9880130887031555,-0.0064013004302978516
32313,cs,add,insert,remove,12,0.9918384552001953,0.9940844774246216,-0.0022460222244262695
33223,cs,start,begin,stop,11,0.9519935846328735,0.9704846739768982,-0.018491089344024658
33226,cs,add,insert,remove,12,0.998602032661438,0.9989196062088013,-0.00031757354736328125
33272,cs,add,insert,remove,14,0.9993269443511963,0.9991897344589233,0.00013720989227294922
33366,cs,disable,block,enable,15,0.9995179176330566,0.9997081160545349,-0.00019019842147827148
33371,cs,add,insert,remove,10,0.9997131824493408,0.9998088479042053,-9.566545486450195e-05
33559,cs,added,inserted,removed,9,0.9969810843467712,0.998018741607666,-0.0010376572608947754
33579,cs,add,insert,remove,19,0.9982953667640686,0.9980370998382568,0.0002582669258117676
34124,cs,adding,inserting,removing,11,0.985320508480072,0.9752403497695923,0.010080158710479736
34620,cs,added,inserted,removed,14,0.984009861946106,0.9995409250259399,-0.015531063079833984
34620,cs,allow,permit,forbid,14,0.9900168180465698,0.9802955389022827,0.00972127914428711
35217,cs,added,inserted,removed,17,0.9832558035850525,0.9856448173522949,-0.0023890137672424316
35393,cs,added,inserted,removed,11,0.9837994575500488,0.9906916618347168,-0.006892204284667969
36074,cs,added,inserted,removed,10,0.97282475233078,0.9928337931632996,-0.02000904083251953
36324,cs,added,inserted,removed,23,0.9889069199562073,0.9996175169944763,-0.010710597038269043
36324,cs,allow,permit,forbid,23,0.9973872303962708,0.9894925355911255,0.007894694805145264
36569,cs,enable,permit,disable,12,0.9746888279914856,0.9998353719711304,-0.025146543979644775
36795,cs,disable,block,enable,9,0.9995822906494141,0.9996784329414368,-9.614229202270508e-05
36959,cs,add,insert,remove,13,0.9980968236923218,0.9990544319152832,-0.0009576082229614258
37055,cs,added,inserted,removed,14,0.9782422780990601,0.9900553226470947,-0.011813044548034668
37908,cs,remove,delete,insert,15,0.9976682662963867,0.9907784461975098,0.006889820098876953
38242,cs,enable,permit,disable,14,0.984969437122345,0.9996774196624756,-0.014707982540130615
38892,cs,remove,delete,insert,11,0.9988394975662231,0.9964679479598999,0.002371549606323242
39450,cs,added,inserted,removed,13,0.9836932420730591,0.9904762506484985,-0.006783008575439453
39648,cs,accept,take,reject,19,0.9826933145523071,0.9808464050292969,0.001846909523010254
204,cs,allow,permit,forbid,13,0.9686242938041687,0.9707777500152588,-0.002153456211090088
520,cs,added,inserted,removed,7,0.9718149900436401,0.9884579181671143,-0.01664292812347412
1400,cs,add,insert,remove,11,0.9995726943016052,0.9995603561401367,1.233816146850586e-05
1638,cs,start,begin,stop,7,0.9995616674423218,0.9994624853134155,9.918212890625e-05
2387,cs,removed,deleted,inserted,13,0.987912118434906,0.9807103276252747,0.007201790809631348
2730,cs,added,inserted,removed,11,0.9822019338607788,0.9879987835884094,-0.005796849727630615
3351,cs,create,build,destroy,7,0.9996627569198608,0.9994468092918396,0.00021594762802124023
3572,cs,opening,unlocking,closing,12,0.983181357383728,0.9897750616073608,-0.0065937042236328125
4419,cs,allow,permit,forbid,11,0.972822368144989,0.9786916375160217,-0.005869269371032715
5153,cs,added,inserted,removed,10,0.9813594818115234,0.9976897835731506,-0.016330301761627197
5425,cs,added,inserted,removed,7,0.9662402272224426,0.9717687964439392,-0.005528569221496582
6928,cs,added,inserted,removed,13,0.975746750831604,0.9940386414527893,-0.018291890621185303
9077,cs,opening,unlocking,closing,10,0.986628532409668,0.9907298684120178,-0.0041013360023498535
9077,cs,created,built,destroyed,10,0.9901581406593323,0.9871228933334351,0.003035247325897217
10393,cs,allow,permit,forbid,15,0.9959684610366821,0.9803866147994995,0.015581846237182617
10877,cs,add,insert,remove,11,0.9965779781341553,0.9967066049575806,-0.00012862682342529297
10877,cs,creating,building,destroying,11,0.9880592823028564,0.9838857650756836,0.0041735172271728516
11130,cs,add,insert,remove,7,0.9977003335952759,0.998253583908081,-0.0005532503128051758
11832,cs,allow,permit,forbid,9,0.9647626280784607,0.9657280445098877,-0.000965416431427002
12962,cs,add,insert,remove,6,0.9990630149841309,0.9974154233932495,0.0016475915908813477
13006,cs,add,insert,remove,13,0.9942365288734436,0.9922786355018616,0.0019578933715820312
13245,cs,add,insert,remove,13,0.9886530041694641,0.988028347492218,0.0006246566772460938
13546,cs,disable,block,enable,9,0.9919695258140564,0.9931949973106384,-0.0012254714965820312
17934,cs,add,insert,remove,13,0.984147846698761,0.9832035899162292,0.0009442567825317383
20966,cs,started,began,stopped,7,0.9701457023620605,0.9741673469543457,-0.004021644592285156
