diff_id,language,anchor,synonym,antonym,entail_syn,entail_ant,contra_syn,contra_ant,signed_syn,signed_ant,entail_delta,signed_delta
8735,cpp,add,insert,remove,0.9963341951370239,0.00017076006042771041,0.0005061585106886923,0.9989952445030212,0.9958280366263352,-0.9988244844425935,0.9961634350765962,1.9946525210689288
8875,cpp,allow,permit,forbid,0.9975413084030151,0.0003114960272796452,0.0006625519599765539,0.9993805885314941,0.9968787564430386,-0.9990690925042145,0.9972298123757355,1.995947848947253
9568,cpp,add,insert,remove,0.9864715933799744,0.00016510266868863255,0.006653021089732647,0.9985927939414978,0.9798185722902417,-0.9984276912728092,0.9863064907112857,1.9782462635630509
10309,cpp,remove,delete,insert,0.9939606189727783,0.0002851023164112121,0.00213674851693213,0.9983752965927124,0.9918238704558462,-0.9980901942763012,0.9936755166563671,1.9899140647321474
10309,cpp,allow,permit,forbid,0.9942521452903748,0.0009716094355098903,0.001441712724044919,0.9969825148582458,0.9928104325663298,-0.996010905422736,0.9932805358548649,1.9888213379890658
10504,cpp,allow,permit,forbid,0.9933831095695496,0.00045523495646193624,0.002647512359544635,0.9987319111824036,0.9907355972100049,-0.9982766762259416,0.9929278746130876,1.9890122734359466
11034,cpp,add,insert,remove,0.9808377623558044,0.0007195998914539814,0.012751038186252117,0.9975665807723999,0.9680867241695523,-0.9968469808809459,0.9801181624643505,1.9649337050504982
11174,cpp,started,began,stopped,0.7616062164306641,0.003022256540134549,0.030014224350452423,0.9332264065742493,0.7315919920802116,-0.9302041500341147,0.7585839598905295,1.6617961421143264
11339,cpp,add,insert,remove,0.9935613870620728,0.00013879151083528996,0.002332690404728055,0.9987840056419373,0.9912286966573447,-0.998645214131102,0.9934225955512375,1.9898739107884467
12096,cpp,remove,delete,insert,0.9966766834259033,0.00024367822334170341,0.0008002478862181306,0.9978737831115723,0.9958764355396852,-0.9976301048882306,0.9964330052025616,1.9935065404279158
12097,cpp,add,insert,remove,0.9889886975288391,0.0001860327902249992,0.0020749415270984173,0.9991569519042969,0.9869137560017407,-0.9989709191140719,0.9888026647386141,1.9858846751158126
12116,cpp,remove,delete,insert,0.9904577732086182,0.00025987240951508284,0.003120688023045659,0.9991981387138367,0.9873370851855725,-0.9989382663043216,0.9901979007991031,1.986275351489894
12116,cpp,include,contain,exclude,0.8902640342712402,0.007286548148840666,0.07530459761619568,0.9724959135055542,0.8149594366550446,-0.9652093653567135,0.8829774861223996,1.780168802011758
12213,cpp,add,insert,remove,0.9440014362335205,0.0002717330353334546,0.00623390031978488,0.9984495639801025,0.9377675359137356,-0.9981778309447691,0.943729703198187,1.9359453668585047
12345,cpp,add,insert,remove,0.9511274099349976,0.00014044913405086845,0.03437440097332001,0.9992825388908386,0.9167530089616776,-0.9991420897567878,0.9509869608009467,1.9158950987184653
12518,cpp,disable,block,enable,0.9938063621520996,0.0005349123966880143,0.0006193213630467653,0.9961827397346497,0.9931870407890528,-0.9956478273379616,0.9932714497554116,1.9888348681270145
13200,cpp,add,insert,remove,0.9837877750396729,0.0002097466931445524,0.006589857861399651,0.9985164999961853,0.9771979171782732,-0.9983067533030408,0.9835780283465283,1.975504670481314
13296,cpp,add,insert,remove,0.9697707295417786,0.00017109489999711514,0.015868989750742912,0.9988009929656982,0.9539017397910357,-0.9986298980657011,0.9695996346417814,1.9525316378567368
13516,cpp,show,display,hide,0.9983285069465637,0.00021990120876580477,0.0002416128700133413,0.9993847608566284,0.9980868940765504,-0.9991648596478626,0.9981086057377979,1.997251753724413
14126,cpp,adds,inserts,removes,0.9904589653015137,8.874347258824855e-05,0.0024558808654546738,0.9996145963668823,0.988003084436059,-0.9995258528942941,0.9903702218289254,1.987528937330353
14436,cpp,added,inserted,removed,0.9767904281616211,0.0001087629862013273,0.016657738015055656,0.9996428489685059,0.9601326901465654,-0.9995340859823045,0.9766816651754198,1.95966677612887
14515,cpp,remove,delete,insert,0.9946253895759583,0.0002333734737476334,0.0011105199810117483,0.9982512593269348,0.9935148695949465,-0.9980178858531872,0.9943920161022106,1.9915327554481337
14946,cpp,add,insert,remove,0.9822962880134583,0.0003303852572571486,0.006662179250270128,0.9979603290557861,0.9756341087631881,-0.997629943798529,0.9819659027562011,1.973264052561717
15525,cpp,add,insert,remove,0.9900602102279663,0.00021624327928293496,0.0031274005305022,0.9985195994377136,0.9869328096974641,-0.9983033561584307,0.9898439669486834,1.9852361658558948
15899,cpp,create,build,destroy,0.5828787684440613,0.00012671295553445816,0.04078389331698418,0.9978060126304626,0.5420948751270771,-0.9976792996749282,0.5827520554885268,1.5397741748020053
16836,cpp,added,inserted,removed,0.9904475212097168,7.65445438446477e-05,0.001733187586069107,0.9996258020401001,0.9887143336236477,-0.9995492574962554,0.9903709766658721,1.9882635911199031
17076,cpp,adds,inserts,removes,0.9849621057510376,0.0008533908985555172,0.009486100636422634,0.9969090819358826,0.975476005114615,-0.996055691037327,0.9841087148524821,1.971531696151942
17174,cpp,added,inserted,removed,0.9907240271568298,0.0001117174033424817,0.0036909745540469885,0.9996985197067261,0.9870330526027828,-0.9995868023033836,0.9906123097534874,1.9866198549061664
17525,cpp,show,display,hide,0.986448347568512,0.00014045482384972274,0.002236583735793829,0.9992163181304932,0.9842117638327181,-0.9990758633066434,0.9863078927446622,1.9832876271393616
17954,cpp,add,insert,remove,0.9950968623161316,0.00014069260214455426,0.0008585611940361559,0.9991863369941711,0.9942383011220954,-0.9990456443920266,0.994956169713987,1.993283945514122
18064,cpp,removing,deleting,inserting,0.981920063495636,0.0006601211498491466,0.003043086500838399,0.9717947244644165,0.9788769769947976,-0.9711346033145674,0.9812599423457868,1.950011580309365
18200,cpp,add,insert,remove,0.9958000779151917,0.00021153557463549078,0.0011314392322674394,0.9993187189102173,0.9946686386829242,-0.9991071833355818,0.9955885423405562,1.993775822018506
18904,cpp,removing,deleting,inserting,0.9770282506942749,0.000548667972907424,0.003628123551607132,0.945592999458313,0.9734001271426678,-0.9450443314854056,0.9764795827213675,1.9184444586280733
19017,cpp,remove,delete,insert,0.9948204755783081,0.00011043732956750318,0.0013047350803390145,0.997582197189331,0.9935157404979691,-0.9974717598597636,0.9947100382487406,1.9909875003577326
20346,cpp,added,inserted,removed,0.9538021683692932,0.0006935042911209166,0.004335598088800907,0.9960202574729919,0.9494665702804923,-0.995326753181871,0.9531086640781723,1.9447933234623633
20349,cpp,increase,raise,decrease,0.9933215975761414,0.00029710668604820967,0.0016436364967375994,0.9991922974586487,0.9916779610794038,-0.9988951907726005,0.9930244908900931,1.9905731518520042
20800,cpp,remove,delete,insert,0.9921858310699463,0.00017875911726150662,0.0022798292338848114,0.9993712306022644,0.9899060018360615,-0.9991924714850029,0.9920070719526848,1.9890984733210644
20812,cpp,created,built,destroyed,0.9870705008506775,6.894032412674278e-05,0.0017344248481094837,0.9995751976966858,0.985336076002568,-0.999506257372559,0.9870015605265507,1.984842333375127
20958,cpp,create,build,destroy,0.9813056588172913,0.07464252412319183,0.008733304217457771,0.7689850926399231,0.9725723545998335,-0.6943425685167313,0.9066631346940994,1.6669149231165648
21282,cpp,allow,permit,forbid,0.9948583841323853,0.00042414446943439543,0.0009757342049852014,0.9989426732063293,0.9938826499274,-0.998518528736895,0.9944342396629509,1.992401178664295
21431,cpp,remove,delete,insert,0.992620587348938,0.0003789100155699998,0.001180743332952261,0.996823787689209,0.9914398440159857,-0.996444877673639,0.992241677333368,1.9878847216896247
21556,cpp,show,display,hide,0.9907476902008057,0.5436286926269531,0.002159722615033388,0.34161895513534546,0.9885879675857723,0.20200973749160767,0.44711899757385254,0.7865782300941646
21571,cpp,remove,delete,insert,0.9913530945777893,0.0004387792432680726,0.002899937331676483,0.9977649450302124,0.9884531572461128,-0.9973261657869443,0.9909143153345212,1.9857793230330572
21832,cpp,allow,permit,forbid,0.9953160285949707,0.0003361176059115678,0.0013202019035816193,0.999060332775116,0.9939958266913891,-0.9987242151692044,0.9949799109890591,1.9927200418605935
22303,cpp,add,insert,remove,0.991081178188324,0.00022681780683342367,0.001623797114007175,0.9978733062744141,0.9894573810743168,-0.9976464884675806,0.9908543603814906,1.9871038695418974
22666,cpp,disable,block,enable,0.9832000732421875,0.00759473629295826,0.0015774135245010257,0.9706194996833801,0.9816226597176865,-0.9630247633904219,0.9756053369492292,1.9446474231081083
22746,cpp,add,insert,remove,0.9876746535301208,0.0002162117452826351,0.004047094844281673,0.9987043142318726,0.9836275586858392,-0.9984881024865899,0.9874584417848382,1.982115661172429
22746,cpp,open,unlock,close,0.9887068271636963,0.0011182582238689065,0.0008729459950700402,0.9740632176399231,0.9878338811686262,-0.9729449594160542,0.9875885689398274,1.9607788405846804
23048,cpp,allow,permit,forbid,0.990215539932251,0.2925272285938263,0.006659394595772028,0.6999682784080505,0.983556145336479,-0.40744104981422424,0.6976883113384247,1.3909971951507032
24219,cpp,show,display,hide,0.9803865551948547,0.00010924057278316468,0.005037244874984026,0.9993914365768433,0.9753493103198707,-0.9992821960040601,0.9802773146220716,1.9746315063239308
24483,cpp,added,inserted,removed,0.9862107634544373,0.00016631156904622912,0.006747131235897541,0.9993070363998413,0.9794636322185397,-0.9991407248307951,0.986044451885391,1.9786043570493348
24989,cpp,includes,contains,excludes,0.992927610874176,0.0003848786873277277,0.001700183260254562,0.9988399147987366,0.9912274276139215,-0.9984550361114088,0.9925427321868483,1.9896824637253303
25202,cpp,added,inserted,removed,0.9929766058921814,0.0003684565017465502,0.002090242924168706,0.9987887740135193,0.9908863629680127,-0.9984203175117727,0.9926081493904348,1.9893066804797854
25263,cpp,increase,raise,decrease,0.9959003329277039,0.00033959548454731703,0.0009519087616354227,0.9990253448486328,0.9949484241660684,-0.9986857493640855,0.9955607374431565,1.993634173530154
25366,cpp,added,inserted,removed,0.9979128241539001,0.00015796774823684245,0.0005335375899448991,0.9994964599609375,0.9973792865639552,-0.9993384922127007,0.9977548564056633,1.996717778776656
25527,cpp,increased,raised,decreased,0.9968670010566711,0.00015548431838396937,0.00034271535696461797,0.9995396137237549,0.9965242856997065,-0.9993841294053709,0.9967115167382872,1.9959084151050774
26005,cpp,opening,unlocking,closing,0.970987856388092,0.00026767581584863365,0.009161548689007759,0.9946554899215698,0.9618263076990843,-0.9943878141057212,0.9707201805722434,1.9562141218048055
26407,cpp,add,insert,remove,0.9377517700195312,0.0013584839180111885,0.0034480327740311623,0.9977148771286011,0.9343037372455001,-0.9963563932105899,0.9363932861015201,1.93066013045609
26407,cpp,disable,block,enable,0.9456584453582764,0.0006294295308180153,0.0015028787311166525,0.998418927192688,0.9441555666271597,-0.99778949766187,0.9450290158274584,1.9419450642890297
26479,cpp,show,display,hide,0.9956179857254028,0.0005122717702761292,0.0004876369785051793,0.9981374740600586,0.9951303487468977,-0.9976252022897825,0.9951057139551267,1.9927555510366801
26977,cpp,allow,permit,forbid,0.9974160194396973,0.0004841734771616757,0.0008019363158382475,0.9989732503890991,0.996614083123859,-0.9984890769119374,0.9969318459625356,1.9951031600357965
27525,cpp,adding,inserting,removing,0.9966806769371033,0.000162741809617728,0.0006304386188276112,0.9995759129524231,0.9960502383182757,-0.9994131711428054,0.9965179351274855,1.995463409461081
27671,cpp,adding,inserting,removing,0.9602060914039612,0.00010232014756184071,0.02732257731258869,0.9996631145477295,0.9328835140913725,-0.9995607944001677,0.9601037712563993,1.9324443084915401
27872,cpp,added,inserted,removed,0.9970977306365967,0.00010286887845722958,0.0011292558629065752,0.9996939897537231,0.9959684747736901,-0.9995911208752659,0.9969948617581395,1.995559595648956
28246,cpp,remove,delete,insert,0.9926800727844238,0.00018143623310606927,0.0017101264093071222,0.9994589686393738,0.9909699463751167,-0.9992775324062677,0.9924986365513178,1.9902474787813844
28525,cpp,add,insert,remove,0.9856154918670654,0.00021111690148245543,0.003919272217899561,0.9985571503639221,0.9816962196491659,-0.9983460334624397,0.985404374965583,1.9800422531116055
28635,cpp,disabled,blocked,enabled,0.949263334274292,0.0002880544343497604,0.00396912544965744,0.9967806339263916,0.9452942088246346,-0.9964925794920418,0.9489752798399422,1.9417867883166764
28981,cpp,disable,block,enable,0.9893125891685486,0.0003157991450279951,0.0020741112530231476,0.9974033236503601,0.9872384779155254,-0.9970875245053321,0.9889967900235206,1.9843260024208575
29129,cpp,adding,inserting,removing,0.979831874370575,0.08434975892305374,0.010859753005206585,0.8394365906715393,0.9689721213653684,-0.7550868317484856,0.8954821154475212,1.724058953113854
29182,cpp,remove,delete,insert,0.9716622233390808,0.0003210431896150112,0.005815665703266859,0.9984437823295593,0.965846557635814,-0.9981227391399443,0.9713411801494658,1.9639692967757583
29517,cpp,added,inserted,removed,0.962921679019928,0.00040098241879604757,0.006738191470503807,0.9921525120735168,0.9561834875494242,-0.9917515296547208,0.9625206966011319,1.947935017204145
29670,cpp,add,insert,remove,0.9879077076911926,0.00025155465118587017,0.0035002611111849546,0.9984191656112671,0.9844074465800077,-0.9981676109600812,0.9876561530400068,1.982575057540089
29745,cpp,add,insert,remove,0.9714599251747131,0.00014437182107940316,0.005836744327098131,0.9992117881774902,0.965623180847615,-0.9990674163564108,0.9713155533536337,1.9646905972040258
29776,cpp,show,display,hide,0.9886083602905273,0.0002914410724770278,0.0016023697098717093,0.9976938366889954,0.9870059905806556,-0.9974023956165183,0.9883169192180503,1.984408386197174
30426,cpp,allow,permit,forbid,0.9966974258422852,0.0005191228701733053,0.0008179256110452116,0.9987407326698303,0.99587950023124,-0.998221609799657,0.9961783029721119,1.994101110030897
30778,cpp,added,inserted,removed,0.9903398156166077,0.00010574054613243788,0.0020670336671173573,0.9995601773262024,0.9882727819494903,-0.99945443678007,0.9902340750704752,1.9877272187295603
31182,cpp,add,insert,remove,0.9854283928871155,0.0002521303540561348,0.0027333630714565516,0.9975065588951111,0.9826950298156589,-0.997254428541055,0.9851762625330593,1.9799494583567139
31840,cpp,added,inserted,removed,0.9961308240890503,0.00020154680532868952,0.002138597657904029,0.9993804693222046,0.9939922264311463,-0.9991789225168759,0.9959292772837216,1.9931711489480222
32361,cpp,add,insert,remove,0.9689046740531921,0.00015563190390821546,0.017505863681435585,0.9992676377296448,0.9513988103717566,-0.9991120058257366,0.9687490421492839,1.9505108161974931
32780,cpp,enable,permit,disable,0.9976254105567932,0.0007117184577509761,0.0007623783894814551,0.9927672147750854,0.9968630321673118,-0.9920554963173345,0.9969136920990422,1.9889185284846462
32882,cpp,show,display,hide,0.9941695928573608,0.00014233519323170185,0.0006518638110719621,0.9982075691223145,0.9935177290462889,-0.9980652339290828,0.9940272576641291,1.9915829629753716
33018,cpp,added,inserted,removed,0.9892197251319885,0.00010010580444941297,0.0017097897361963987,0.9991135001182556,0.9875099353957921,-0.9990133943138062,0.9891196193275391,1.9865233297095983
33295,cpp,opened,unlocked,closed,0.9590798020362854,0.0014406506670638919,0.0212833471596241,0.9781795740127563,0.9377964548766613,-0.9767389233456925,0.9576391513692215,1.9145353782223538
33995,cpp,add,insert,remove,0.9615207314491272,0.0002146467741113156,0.026081284508109093,0.9979947805404663,0.9354394469410181,-0.997780133766355,0.9613060846750159,1.933219580707373
34036,cpp,allow,permit,forbid,0.9962037205696106,0.0005169261712580919,0.000969459826592356,0.9981204867362976,0.9952342607430182,-0.9976035605650395,0.9956867943983525,1.9928378213080578
34036,cpp,open,unlock,close,0.9762229919433594,0.0049795545637607574,0.0057486905716359615,0.9500253796577454,0.9704743013717234,-0.9450458250939846,0.9712434373795986,1.915520126465708
34070,cpp,add,insert,remove,0.9816552996635437,0.00011871205060742795,0.0063034845516085625,0.9992393255233765,0.9753518151119351,-0.999120613472769,0.9815365876129363,1.9744724285847042
34438,cpp,added,inserted,removed,0.9906688332557678,0.00015949665976222605,0.0021911754738539457,0.9995488524436951,0.9884776577819139,-0.9993893557839328,0.9905093365960056,1.9878670135658467
34510,cpp,add,insert,remove,0.9542336463928223,0.00014590633509214967,0.005934808403253555,0.9986415505409241,0.9482988379895687,-0.9984956442058319,0.9540877400577301,1.9467944821954006
34804,cpp,remove,delete,insert,0.9925011992454529,0.0001679464621702209,0.002578368876129389,0.99937903881073,0.9899228303693235,-0.9992110923485598,0.9923332527832827,1.9891339227178833
35088,cpp,adds,inserts,removes,0.9910701513290405,0.0001063995441654697,0.0025296893436461687,0.999636173248291,0.9885404619853944,-0.9995297737041255,0.9909637517848751,1.98807023568952
35191,cpp,add,insert,remove,0.9912541508674622,0.00031146942637860775,0.003603094257414341,0.997532844543457,0.9876510566100478,-0.9972213751170784,0.9909426814410836,1.9848724317271262
35254,cpp,add,insert,remove,0.9500572085380554,0.00016599142691120505,0.0405416376888752,0.9991389513015747,0.9095155708491802,-0.9989729598746635,0.9498912171111442,1.9084885307238437
35623,cpp,creating,building,destroying,0.9708449244499207,0.00023809466802049428,0.005795913282781839,0.96727454662323,0.9650490111671388,-0.9670364519552095,0.9706068297819002,1.9320854631223483
35838,cpp,increase,raise,decrease,0.9933606386184692,0.00018572527915239334,0.0011784036178141832,0.9995393753051758,0.992182235000655,-0.9993536500260234,0.9931749133393168,1.9915358850266784
36179,cpp,enable,permit,disable,0.9134432673454285,0.0005045455181971192,0.03869890794157982,0.9928594827651978,0.8747443594038486,-0.9923549372470006,0.9129387218272313,1.8670992966508493
36293,cpp,allow,permit,forbid,0.9968411922454834,0.0003432196972426027,0.0010494691086933017,0.9988768696784973,0.9957917231367901,-0.9985336499812547,0.9964979725482408,1.9943253731180448
36401,cpp,added,inserted,removed,0.9984221458435059,0.00015406451711896807,0.0002634586417116225,0.9993021488189697,0.9981586872017942,-0.9991480843018508,0.9982680813263869,1.997306771503645
37000,cpp,add,insert,remove,0.9940202236175537,0.00023149041226133704,0.002461846452206373,0.9987462759017944,0.9915583771653473,-0.9985147854895331,0.9937887332052924,1.9900731626548804
37143,cpp,add,insert,remove,0.9859828352928162,0.00010723081504693255,0.0059500206261873245,0.9988847374916077,0.9800328146666288,-0.9987775066765607,0.9858756044777692,1.9788103213431896
38037,cpp,enable,permit,disable,0.9967323541641235,0.0018455976387485862,0.0007609695312567055,0.9937034249305725,0.9959713846328668,-0.9918578272918239,0.994886756525375,1.9878292119246908
38968,cpp,adding,inserting,removing,0.9900144338607788,0.0001036666872096248,0.0024912171065807343,0.9997149109840393,0.9875232167541981,-0.9996112442968297,0.9899107671735692,1.9871344610510278
39004,cpp,added,inserted,removed,0.9900936484336853,0.00018712585733737797,0.00304426159709692,0.9994619488716125,0.9870493868365884,-0.9992748230142752,0.9899065225763479,1.9863242098508636
39097,cpp,allow,permit,forbid,0.9967064261436462,0.00048005805001594126,0.0012289822334423661,0.9987133741378784,0.9954774439102039,-0.9982333160878625,0.9962263680936303,1.9937107599980664
39271,cpp,added,inserted,removed,0.9949020147323608,0.00017623337043914944,0.0017699884483590722,0.9993441700935364,0.9931320262840018,-0.9991679367230972,0.9947257813619217,1.992299963007099
39316,cpp,enable,permit,disable,0.9804664254188538,0.00019077392062172294,0.0039228773675858974,0.9988430738449097,0.9765435480512679,-0.998652299924288,0.980275651498232,1.9751958479755558
39418,cpp,remove,delete,insert,0.9221371412277222,0.00016079904162324965,0.004415589384734631,0.9988183379173279,0.9177215518429875,-0.9986575388757046,0.9219763421860989,1.9163790907186922
39650,cpp,enabling,permitting,disabling,0.9523456692695618,0.0003044732438866049,0.005190412513911724,0.9897969365119934,0.94715525675565,-0.9894924632681068,0.9520411960256752,1.9366477200237568
39650,cpp,allow,permit,forbid,0.9899753928184509,0.00012508888903539628,0.002125890227034688,0.999489426612854,0.9878495025914162,-0.9993643377238186,0.9898503039294155,1.9872138403152348
40254,cpp,enabled,permitted,disabled,0.950186550617218,0.001224490930326283,0.005849484354257584,0.9917715191841125,0.9443370662629604,-0.9905470282537863,0.9489620596868917,1.9348840945167467
40593,cpp,added,inserted,removed,0.881503701210022,0.0002682683989405632,0.013891732320189476,0.9987320303916931,0.8676119688898325,-0.9984637619927526,0.8812354328110814,1.866075730882585
41009,cpp,add,insert,remove,0.9586644172668457,0.000425572827225551,0.020449712872505188,0.9931869506835938,0.9382147043943405,-0.9927613778563682,0.9582388444396202,1.9309760822507087
41009,cpp,allow,permit,forbid,0.9890366196632385,0.00015711222658865154,0.003397108754143119,0.9993236064910889,0.9856395109090954,-0.9991664942645002,0.9888795074366499,1.9848060051735956
41128,cpp,create,build,destroy,0.9787037968635559,0.00010239817493129522,0.005517533980309963,0.9992050528526306,0.973186262883246,-0.9991026546776993,0.9786013986886246,1.9722889175609453
41230,cpp,add,insert,remove,0.8039203882217407,0.00014783981896471232,0.17161057889461517,0.9992913007736206,0.6323098093271255,-0.9991434609546559,0.803772548402776,1.6314532702817814
41304,cpp,open,unlock,close,0.4938947558403015,0.0026204625610262156,0.3972010016441345,0.9917327165603638,0.09669375419616699,-0.9891122539993376,0.4912742932792753,1.0858060081955045
41553,cpp,remove,delete,insert,0.9947092533111572,0.0005769422859884799,0.0010031710844486952,0.9965832829475403,0.9937060822267085,-0.9960063406615518,0.9941323110251687,1.9897124228882603
41830,cpp,remove,delete,insert,0.990860104560852,0.00022180947416927665,0.001826020423322916,0.9983008503913879,0.9890340841375291,-0.9980790409172187,0.9906382950866828,1.9871131250547478
41861,cpp,added,inserted,removed,0.997584342956543,0.0002076434757327661,0.0005190556403249502,0.9994990825653076,0.997065287316218,-0.9992914390895749,0.9973766994808102,1.9963567264057929
41968,cpp,add,insert,remove,0.9817178249359131,0.0001911079598357901,0.005687547381967306,0.9987205862998962,0.9760302775539458,-0.9985294783400605,0.9815267169760773,1.9745597558940062
42105,cpp,added,inserted,removed,0.99774169921875,0.00017935123469214886,0.00044257062836550176,0.9995937943458557,0.9972991285903845,-0.9994144431111636,0.9975623479840579,1.996713571701548
42263,cpp,remove,delete,insert,0.9955507516860962,0.0003651297593023628,0.0014063293347135186,0.9970257878303528,0.9941444223513827,-0.9966606580710504,0.9951856219267938,1.990805080422433
42979,cpp,disable,block,enable,0.9780327081680298,0.0007714484818279743,0.0005812985473312438,0.9903597831726074,0.9774514096206985,-0.9895883346907794,0.9772612596862018,1.967039744311478
43447,cpp,remove,delete,insert,0.9593203663825989,0.00030454169609583914,0.01416280772536993,0.9989495873451233,0.945157558657229,-0.9986450456490275,0.959015824686503,1.9438026043062564
43531,cpp,allow,permit,forbid,0.9964078068733215,0.00028393114916980267,0.0009622345678508282,0.9993076324462891,0.9954455723054707,-0.9990237012971193,0.9961238757241517,1.99446927360259
